Title,Address,Bedrooms,Bathrooms,Rent,Square Footage,Availability,Amenities
Hanover Broadway,"325 27th St, Oakland, CA 94612 â€“ Westlake",Studio,1 Bath,"$2,274 - 2,902",517 Sq Ft,3-Sep,"24-hr Fitness Center with TechnoGym Cardio and Strength Equipment, Ample bedrooms that accommodate king-size beds, Controlled-Access Parking Garage, Custom Designed Permanent Art Exhibit by HYBYCOZO, Local Artists Yelena Filipchuk and Serge Beaulieu, Custom Space-Saving Double-Hung Walk-In Closets, Dual-vanity countertops and walk-in showers*, E-lounge with high-speed Wi-Fi and iMac computers, Energy - Efficient Lighting, Executive Conference Rooms, Featuring Over 34,000 Square Feet of On Property Retail Including the Neighborhood???s First Target?, Frameless Custom Cabinetry and Spacious Kitchen Islands*, Full-size high-efficiency washer and dryer, Fully-equipped residents' clubhouse, Gourmet chef kitchens with stainless steel appliances, LuxerOne package locker system, Minutes to Uptown???s Trendy Shopping, Dining and Entertainment as well as Easy Access to Freeways,, One and two-bedroom open living plans, Other, Panoramic City and Mountain Views*, Pet-Friendly Living with Designated Pet Spa, Premium Quartz Countertops, Private Media Room Featuring Surround-Sound and Theater-Style Seating, Resident Catering Kitchen with Breakfast Bar, Smart TV Lounge and Billiards, Resident Courtyard with Grilling and Dining Areas and Conversational Fireplace, Rooftop Terrace Lounge with Expansive Lawn, Firepit and Outdoor Grilling Areas, Steps Away From the Local Whole Foods Market, Terraces, Computer Desks, Built-In Bookcases and Wood-Style Flooring Throughout*, VIRTUAL TOURS AVAILABLE!, VIRTUAL TOURS AVAILABLE!!, Wood-Style Flooring in Living and Dining Areas, $500 Deposit, $50 Monthly Pet Rent, 25 lb Weight Limit, 2 Pet Limit, $500 Deposit, $35 Monthly Pet Rent, 250 lb Weight Limit, 2 Pet Limit, $500 Deposit, 25 lb Weight Limit, 2 Pet Limit, Built in 2019, 254 Units/7 Stories, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months"
Hanover Broadway,"325 27th St, Oakland, CA 94612 â€“ Westlake",Studio,1 Bath,"$2,274 - 2,902",517 Sq Ft,3-Sep,"24-hr Fitness Center with TechnoGym Cardio and Strength Equipment, Ample bedrooms that accommodate king-size beds, Controlled-Access Parking Garage, Custom Designed Permanent Art Exhibit by HYBYCOZO, Local Artists Yelena Filipchuk and Serge Beaulieu, Custom Space-Saving Double-Hung Walk-In Closets, Dual-vanity countertops and walk-in showers*, E-lounge with high-speed Wi-Fi and iMac computers, Energy - Efficient Lighting, Executive Conference Rooms, Featuring Over 34,000 Square Feet of On Property Retail Including the Neighborhood???s First Target?, Frameless Custom Cabinetry and Spacious Kitchen Islands*, Full-size high-efficiency washer and dryer, Fully-equipped residents' clubhouse, Gourmet chef kitchens with stainless steel appliances, LuxerOne package locker system, Minutes to Uptown???s Trendy Shopping, Dining and Entertainment as well as Easy Access to Freeways,, One and two-bedroom open living plans, Other, Panoramic City and Mountain Views*, Pet-Friendly Living with Designated Pet Spa, Premium Quartz Countertops, Private Media Room Featuring Surround-Sound and Theater-Style Seating, Resident Catering Kitchen with Breakfast Bar, Smart TV Lounge and Billiards, Resident Courtyard with Grilling and Dining Areas and Conversational Fireplace, Rooftop Terrace Lounge with Expansive Lawn, Firepit and Outdoor Grilling Areas, Steps Away From the Local Whole Foods Market, Terraces, Computer Desks, Built-In Bookcases and Wood-Style Flooring Throughout*, VIRTUAL TOURS AVAILABLE!, VIRTUAL TOURS AVAILABLE!!, Wood-Style Flooring in Living and Dining Areas, $500 Deposit, $50 Monthly Pet Rent, 25 lb Weight Limit, 2 Pet Limit, $500 Deposit, $35 Monthly Pet Rent, 250 lb Weight Limit, 2 Pet Limit, $500 Deposit, 25 lb Weight Limit, 2 Pet Limit, Built in 2019, 254 Units/7 Stories, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months"
Hanover Broadway,"325 27th St, Oakland, CA 94612 â€“ Westlake",1 Bed,1 Bath,"$2,826 - 3,531",737 - 775 Sq Ft,8-Sep,"24-hr Fitness Center with TechnoGym Cardio and Strength Equipment, Ample bedrooms that accommodate king-size beds, Controlled-Access Parking Garage, Custom Designed Permanent Art Exhibit by HYBYCOZO, Local Artists Yelena Filipchuk and Serge Beaulieu, Custom Space-Saving Double-Hung Walk-In Closets, Dual-vanity countertops and walk-in showers*, E-lounge with high-speed Wi-Fi and iMac computers, Energy - Efficient Lighting, Executive Conference Rooms, Featuring Over 34,000 Square Feet of On Property Retail Including the Neighborhood???s First Target?, Frameless Custom Cabinetry and Spacious Kitchen Islands*, Full-size high-efficiency washer and dryer, Fully-equipped residents' clubhouse, Gourmet chef kitchens with stainless steel appliances, LuxerOne package locker system, Minutes to Uptown???s Trendy Shopping, Dining and Entertainment as well as Easy Access to Freeways,, One and two-bedroom open living plans, Other, Panoramic City and Mountain Views*, Pet-Friendly Living with Designated Pet Spa, Premium Quartz Countertops, Private Media Room Featuring Surround-Sound and Theater-Style Seating, Resident Catering Kitchen with Breakfast Bar, Smart TV Lounge and Billiards, Resident Courtyard with Grilling and Dining Areas and Conversational Fireplace, Rooftop Terrace Lounge with Expansive Lawn, Firepit and Outdoor Grilling Areas, Steps Away From the Local Whole Foods Market, Terraces, Computer Desks, Built-In Bookcases and Wood-Style Flooring Throughout*, VIRTUAL TOURS AVAILABLE!, VIRTUAL TOURS AVAILABLE!!, Wood-Style Flooring in Living and Dining Areas, $500 Deposit, $50 Monthly Pet Rent, 25 lb Weight Limit, 2 Pet Limit, $500 Deposit, $35 Monthly Pet Rent, 250 lb Weight Limit, 2 Pet Limit, $500 Deposit, 25 lb Weight Limit, 2 Pet Limit, Built in 2019, 254 Units/7 Stories, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months"
Hanover Broadway,"325 27th St, Oakland, CA 94612 â€“ Westlake",1 Bed,1 Bath,"$3,006 - 3,756",737 - 775 Sq Ft,8-Sep,"24-hr Fitness Center with TechnoGym Cardio and Strength Equipment, Ample bedrooms that accommodate king-size beds, Controlled-Access Parking Garage, Custom Designed Permanent Art Exhibit by HYBYCOZO, Local Artists Yelena Filipchuk and Serge Beaulieu, Custom Space-Saving Double-Hung Walk-In Closets, Dual-vanity countertops and walk-in showers*, E-lounge with high-speed Wi-Fi and iMac computers, Energy - Efficient Lighting, Executive Conference Rooms, Featuring Over 34,000 Square Feet of On Property Retail Including the Neighborhood???s First Target?, Frameless Custom Cabinetry and Spacious Kitchen Islands*, Full-size high-efficiency washer and dryer, Fully-equipped residents' clubhouse, Gourmet chef kitchens with stainless steel appliances, LuxerOne package locker system, Minutes to Uptown???s Trendy Shopping, Dining and Entertainment as well as Easy Access to Freeways,, One and two-bedroom open living plans, Other, Panoramic City and Mountain Views*, Pet-Friendly Living with Designated Pet Spa, Premium Quartz Countertops, Private Media Room Featuring Surround-Sound and Theater-Style Seating, Resident Catering Kitchen with Breakfast Bar, Smart TV Lounge and Billiards, Resident Courtyard with Grilling and Dining Areas and Conversational Fireplace, Rooftop Terrace Lounge with Expansive Lawn, Firepit and Outdoor Grilling Areas, Steps Away From the Local Whole Foods Market, Terraces, Computer Desks, Built-In Bookcases and Wood-Style Flooring Throughout*, VIRTUAL TOURS AVAILABLE!, VIRTUAL TOURS AVAILABLE!!, Wood-Style Flooring in Living and Dining Areas, $500 Deposit, $50 Monthly Pet Rent, 25 lb Weight Limit, 2 Pet Limit, $500 Deposit, $35 Monthly Pet Rent, 250 lb Weight Limit, 2 Pet Limit, $500 Deposit, 25 lb Weight Limit, 2 Pet Limit, Built in 2019, 254 Units/7 Stories, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months"
Hanover Broadway,"325 27th St, Oakland, CA 94612 â€“ Westlake",2 BRs,2 Baths,"$4,435 - 5,378","1,241 - 1,261 Sq Ft",8-Sep,"24-hr Fitness Center with TechnoGym Cardio and Strength Equipment, Ample bedrooms that accommodate king-size beds, Controlled-Access Parking Garage, Custom Designed Permanent Art Exhibit by HYBYCOZO, Local Artists Yelena Filipchuk and Serge Beaulieu, Custom Space-Saving Double-Hung Walk-In Closets, Dual-vanity countertops and walk-in showers*, E-lounge with high-speed Wi-Fi and iMac computers, Energy - Efficient Lighting, Executive Conference Rooms, Featuring Over 34,000 Square Feet of On Property Retail Including the Neighborhood???s First Target?, Frameless Custom Cabinetry and Spacious Kitchen Islands*, Full-size high-efficiency washer and dryer, Fully-equipped residents' clubhouse, Gourmet chef kitchens with stainless steel appliances, LuxerOne package locker system, Minutes to Uptown???s Trendy Shopping, Dining and Entertainment as well as Easy Access to Freeways,, One and two-bedroom open living plans, Other, Panoramic City and Mountain Views*, Pet-Friendly Living with Designated Pet Spa, Premium Quartz Countertops, Private Media Room Featuring Surround-Sound and Theater-Style Seating, Resident Catering Kitchen with Breakfast Bar, Smart TV Lounge and Billiards, Resident Courtyard with Grilling and Dining Areas and Conversational Fireplace, Rooftop Terrace Lounge with Expansive Lawn, Firepit and Outdoor Grilling Areas, Steps Away From the Local Whole Foods Market, Terraces, Computer Desks, Built-In Bookcases and Wood-Style Flooring Throughout*, VIRTUAL TOURS AVAILABLE!, VIRTUAL TOURS AVAILABLE!!, Wood-Style Flooring in Living and Dining Areas, $500 Deposit, $50 Monthly Pet Rent, 25 lb Weight Limit, 2 Pet Limit, $500 Deposit, $35 Monthly Pet Rent, 250 lb Weight Limit, 2 Pet Limit, $500 Deposit, 25 lb Weight Limit, 2 Pet Limit, Built in 2019, 254 Units/7 Stories, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months"
Hanover Broadway,"325 27th St, Oakland, CA 94612 â€“ Westlake",2 BRs,2 Baths,"$4,435 - 5,378","1,241 - 1,261 Sq Ft",8-Sep,"24-hr Fitness Center with TechnoGym Cardio and Strength Equipment, Ample bedrooms that accommodate king-size beds, Controlled-Access Parking Garage, Custom Designed Permanent Art Exhibit by HYBYCOZO, Local Artists Yelena Filipchuk and Serge Beaulieu, Custom Space-Saving Double-Hung Walk-In Closets, Dual-vanity countertops and walk-in showers*, E-lounge with high-speed Wi-Fi and iMac computers, Energy - Efficient Lighting, Executive Conference Rooms, Featuring Over 34,000 Square Feet of On Property Retail Including the Neighborhood???s First Target?, Frameless Custom Cabinetry and Spacious Kitchen Islands*, Full-size high-efficiency washer and dryer, Fully-equipped residents' clubhouse, Gourmet chef kitchens with stainless steel appliances, LuxerOne package locker system, Minutes to Uptown???s Trendy Shopping, Dining and Entertainment as well as Easy Access to Freeways,, One and two-bedroom open living plans, Other, Panoramic City and Mountain Views*, Pet-Friendly Living with Designated Pet Spa, Premium Quartz Countertops, Private Media Room Featuring Surround-Sound and Theater-Style Seating, Resident Catering Kitchen with Breakfast Bar, Smart TV Lounge and Billiards, Resident Courtyard with Grilling and Dining Areas and Conversational Fireplace, Rooftop Terrace Lounge with Expansive Lawn, Firepit and Outdoor Grilling Areas, Steps Away From the Local Whole Foods Market, Terraces, Computer Desks, Built-In Bookcases and Wood-Style Flooring Throughout*, VIRTUAL TOURS AVAILABLE!, VIRTUAL TOURS AVAILABLE!!, Wood-Style Flooring in Living and Dining Areas, $500 Deposit, $50 Monthly Pet Rent, 25 lb Weight Limit, 2 Pet Limit, $500 Deposit, $35 Monthly Pet Rent, 250 lb Weight Limit, 2 Pet Limit, $500 Deposit, 25 lb Weight Limit, 2 Pet Limit, Built in 2019, 254 Units/7 Stories, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months"
Hanover Broadway,"325 27th St, Oakland, CA 94612 â€“ Westlake",1 Bed,1 Bath,"$2,886 - 3,606",737 - 775 Sq Ft,9-Sep,"24-hr Fitness Center with TechnoGym Cardio and Strength Equipment, Ample bedrooms that accommodate king-size beds, Controlled-Access Parking Garage, Custom Designed Permanent Art Exhibit by HYBYCOZO, Local Artists Yelena Filipchuk and Serge Beaulieu, Custom Space-Saving Double-Hung Walk-In Closets, Dual-vanity countertops and walk-in showers*, E-lounge with high-speed Wi-Fi and iMac computers, Energy - Efficient Lighting, Executive Conference Rooms, Featuring Over 34,000 Square Feet of On Property Retail Including the Neighborhood???s First Target?, Frameless Custom Cabinetry and Spacious Kitchen Islands*, Full-size high-efficiency washer and dryer, Fully-equipped residents' clubhouse, Gourmet chef kitchens with stainless steel appliances, LuxerOne package locker system, Minutes to Uptown???s Trendy Shopping, Dining and Entertainment as well as Easy Access to Freeways,, One and two-bedroom open living plans, Other, Panoramic City and Mountain Views*, Pet-Friendly Living with Designated Pet Spa, Premium Quartz Countertops, Private Media Room Featuring Surround-Sound and Theater-Style Seating, Resident Catering Kitchen with Breakfast Bar, Smart TV Lounge and Billiards, Resident Courtyard with Grilling and Dining Areas and Conversational Fireplace, Rooftop Terrace Lounge with Expansive Lawn, Firepit and Outdoor Grilling Areas, Steps Away From the Local Whole Foods Market, Terraces, Computer Desks, Built-In Bookcases and Wood-Style Flooring Throughout*, VIRTUAL TOURS AVAILABLE!, VIRTUAL TOURS AVAILABLE!!, Wood-Style Flooring in Living and Dining Areas, $500 Deposit, $50 Monthly Pet Rent, 25 lb Weight Limit, 2 Pet Limit, $500 Deposit, $35 Monthly Pet Rent, 250 lb Weight Limit, 2 Pet Limit, $500 Deposit, 25 lb Weight Limit, 2 Pet Limit, Built in 2019, 254 Units/7 Stories, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months"
Hanover Broadway,"325 27th St, Oakland, CA 94612 â€“ Westlake",2 BRs,2 Baths,"$3,593 - 4,357","1,095 - 1,153 Sq Ft",11-Sep,"24-hr Fitness Center with TechnoGym Cardio and Strength Equipment, Ample bedrooms that accommodate king-size beds, Controlled-Access Parking Garage, Custom Designed Permanent Art Exhibit by HYBYCOZO, Local Artists Yelena Filipchuk and Serge Beaulieu, Custom Space-Saving Double-Hung Walk-In Closets, Dual-vanity countertops and walk-in showers*, E-lounge with high-speed Wi-Fi and iMac computers, Energy - Efficient Lighting, Executive Conference Rooms, Featuring Over 34,000 Square Feet of On Property Retail Including the Neighborhood???s First Target?, Frameless Custom Cabinetry and Spacious Kitchen Islands*, Full-size high-efficiency washer and dryer, Fully-equipped residents' clubhouse, Gourmet chef kitchens with stainless steel appliances, LuxerOne package locker system, Minutes to Uptown???s Trendy Shopping, Dining and Entertainment as well as Easy Access to Freeways,, One and two-bedroom open living plans, Other, Panoramic City and Mountain Views*, Pet-Friendly Living with Designated Pet Spa, Premium Quartz Countertops, Private Media Room Featuring Surround-Sound and Theater-Style Seating, Resident Catering Kitchen with Breakfast Bar, Smart TV Lounge and Billiards, Resident Courtyard with Grilling and Dining Areas and Conversational Fireplace, Rooftop Terrace Lounge with Expansive Lawn, Firepit and Outdoor Grilling Areas, Steps Away From the Local Whole Foods Market, Terraces, Computer Desks, Built-In Bookcases and Wood-Style Flooring Throughout*, VIRTUAL TOURS AVAILABLE!, VIRTUAL TOURS AVAILABLE!!, Wood-Style Flooring in Living and Dining Areas, $500 Deposit, $50 Monthly Pet Rent, 25 lb Weight Limit, 2 Pet Limit, $500 Deposit, $35 Monthly Pet Rent, 250 lb Weight Limit, 2 Pet Limit, $500 Deposit, 25 lb Weight Limit, 2 Pet Limit, Built in 2019, 254 Units/7 Stories, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months"
Hanover Broadway,"325 27th St, Oakland, CA 94612 â€“ Westlake",1 Bed,1 Bath,"$2,675 - 3,342",594 Sq Ft,12-Sep,"24-hr Fitness Center with TechnoGym Cardio and Strength Equipment, Ample bedrooms that accommodate king-size beds, Controlled-Access Parking Garage, Custom Designed Permanent Art Exhibit by HYBYCOZO, Local Artists Yelena Filipchuk and Serge Beaulieu, Custom Space-Saving Double-Hung Walk-In Closets, Dual-vanity countertops and walk-in showers*, E-lounge with high-speed Wi-Fi and iMac computers, Energy - Efficient Lighting, Executive Conference Rooms, Featuring Over 34,000 Square Feet of On Property Retail Including the Neighborhood???s First Target?, Frameless Custom Cabinetry and Spacious Kitchen Islands*, Full-size high-efficiency washer and dryer, Fully-equipped residents' clubhouse, Gourmet chef kitchens with stainless steel appliances, LuxerOne package locker system, Minutes to Uptown???s Trendy Shopping, Dining and Entertainment as well as Easy Access to Freeways,, One and two-bedroom open living plans, Other, Panoramic City and Mountain Views*, Pet-Friendly Living with Designated Pet Spa, Premium Quartz Countertops, Private Media Room Featuring Surround-Sound and Theater-Style Seating, Resident Catering Kitchen with Breakfast Bar, Smart TV Lounge and Billiards, Resident Courtyard with Grilling and Dining Areas and Conversational Fireplace, Rooftop Terrace Lounge with Expansive Lawn, Firepit and Outdoor Grilling Areas, Steps Away From the Local Whole Foods Market, Terraces, Computer Desks, Built-In Bookcases and Wood-Style Flooring Throughout*, VIRTUAL TOURS AVAILABLE!, VIRTUAL TOURS AVAILABLE!!, Wood-Style Flooring in Living and Dining Areas, $500 Deposit, $50 Monthly Pet Rent, 25 lb Weight Limit, 2 Pet Limit, $500 Deposit, $35 Monthly Pet Rent, 250 lb Weight Limit, 2 Pet Limit, $500 Deposit, 25 lb Weight Limit, 2 Pet Limit, Built in 2019, 254 Units/7 Stories, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months"
Hanover Broadway,"325 27th St, Oakland, CA 94612 â€“ Westlake",1 Bed,1 Bath,"$3,037 - 3,794",720 - 725 Sq Ft,13-Sep,"24-hr Fitness Center with TechnoGym Cardio and Strength Equipment, Ample bedrooms that accommodate king-size beds, Controlled-Access Parking Garage, Custom Designed Permanent Art Exhibit by HYBYCOZO, Local Artists Yelena Filipchuk and Serge Beaulieu, Custom Space-Saving Double-Hung Walk-In Closets, Dual-vanity countertops and walk-in showers*, E-lounge with high-speed Wi-Fi and iMac computers, Energy - Efficient Lighting, Executive Conference Rooms, Featuring Over 34,000 Square Feet of On Property Retail Including the Neighborhood???s First Target?, Frameless Custom Cabinetry and Spacious Kitchen Islands*, Full-size high-efficiency washer and dryer, Fully-equipped residents' clubhouse, Gourmet chef kitchens with stainless steel appliances, LuxerOne package locker system, Minutes to Uptown???s Trendy Shopping, Dining and Entertainment as well as Easy Access to Freeways,, One and two-bedroom open living plans, Other, Panoramic City and Mountain Views*, Pet-Friendly Living with Designated Pet Spa, Premium Quartz Countertops, Private Media Room Featuring Surround-Sound and Theater-Style Seating, Resident Catering Kitchen with Breakfast Bar, Smart TV Lounge and Billiards, Resident Courtyard with Grilling and Dining Areas and Conversational Fireplace, Rooftop Terrace Lounge with Expansive Lawn, Firepit and Outdoor Grilling Areas, Steps Away From the Local Whole Foods Market, Terraces, Computer Desks, Built-In Bookcases and Wood-Style Flooring Throughout*, VIRTUAL TOURS AVAILABLE!, VIRTUAL TOURS AVAILABLE!!, Wood-Style Flooring in Living and Dining Areas, $500 Deposit, $50 Monthly Pet Rent, 25 lb Weight Limit, 2 Pet Limit, $500 Deposit, $35 Monthly Pet Rent, 250 lb Weight Limit, 2 Pet Limit, $500 Deposit, 25 lb Weight Limit, 2 Pet Limit, Built in 2019, 254 Units/7 Stories, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months"
Hanover Broadway,"325 27th St, Oakland, CA 94612 â€“ Westlake",1 Bed,1 Bath,"$3,037 - 3,794",720 - 725 Sq Ft,13-Sep,"24-hr Fitness Center with TechnoGym Cardio and Strength Equipment, Ample bedrooms that accommodate king-size beds, Controlled-Access Parking Garage, Custom Designed Permanent Art Exhibit by HYBYCOZO, Local Artists Yelena Filipchuk and Serge Beaulieu, Custom Space-Saving Double-Hung Walk-In Closets, Dual-vanity countertops and walk-in showers*, E-lounge with high-speed Wi-Fi and iMac computers, Energy - Efficient Lighting, Executive Conference Rooms, Featuring Over 34,000 Square Feet of On Property Retail Including the Neighborhood???s First Target?, Frameless Custom Cabinetry and Spacious Kitchen Islands*, Full-size high-efficiency washer and dryer, Fully-equipped residents' clubhouse, Gourmet chef kitchens with stainless steel appliances, LuxerOne package locker system, Minutes to Uptown???s Trendy Shopping, Dining and Entertainment as well as Easy Access to Freeways,, One and two-bedroom open living plans, Other, Panoramic City and Mountain Views*, Pet-Friendly Living with Designated Pet Spa, Premium Quartz Countertops, Private Media Room Featuring Surround-Sound and Theater-Style Seating, Resident Catering Kitchen with Breakfast Bar, Smart TV Lounge and Billiards, Resident Courtyard with Grilling and Dining Areas and Conversational Fireplace, Rooftop Terrace Lounge with Expansive Lawn, Firepit and Outdoor Grilling Areas, Steps Away From the Local Whole Foods Market, Terraces, Computer Desks, Built-In Bookcases and Wood-Style Flooring Throughout*, VIRTUAL TOURS AVAILABLE!, VIRTUAL TOURS AVAILABLE!!, Wood-Style Flooring in Living and Dining Areas, $500 Deposit, $50 Monthly Pet Rent, 25 lb Weight Limit, 2 Pet Limit, $500 Deposit, $35 Monthly Pet Rent, 250 lb Weight Limit, 2 Pet Limit, $500 Deposit, 25 lb Weight Limit, 2 Pet Limit, Built in 2019, 254 Units/7 Stories, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months"
Hanover Broadway,"325 27th St, Oakland, CA 94612 â€“ Westlake",1 Bed,1 Bath,"$3,084 - 3,852",841 - 857 Sq Ft,13-Sep,"24-hr Fitness Center with TechnoGym Cardio and Strength Equipment, Ample bedrooms that accommodate king-size beds, Controlled-Access Parking Garage, Custom Designed Permanent Art Exhibit by HYBYCOZO, Local Artists Yelena Filipchuk and Serge Beaulieu, Custom Space-Saving Double-Hung Walk-In Closets, Dual-vanity countertops and walk-in showers*, E-lounge with high-speed Wi-Fi and iMac computers, Energy - Efficient Lighting, Executive Conference Rooms, Featuring Over 34,000 Square Feet of On Property Retail Including the Neighborhood???s First Target?, Frameless Custom Cabinetry and Spacious Kitchen Islands*, Full-size high-efficiency washer and dryer, Fully-equipped residents' clubhouse, Gourmet chef kitchens with stainless steel appliances, LuxerOne package locker system, Minutes to Uptown???s Trendy Shopping, Dining and Entertainment as well as Easy Access to Freeways,, One and two-bedroom open living plans, Other, Panoramic City and Mountain Views*, Pet-Friendly Living with Designated Pet Spa, Premium Quartz Countertops, Private Media Room Featuring Surround-Sound and Theater-Style Seating, Resident Catering Kitchen with Breakfast Bar, Smart TV Lounge and Billiards, Resident Courtyard with Grilling and Dining Areas and Conversational Fireplace, Rooftop Terrace Lounge with Expansive Lawn, Firepit and Outdoor Grilling Areas, Steps Away From the Local Whole Foods Market, Terraces, Computer Desks, Built-In Bookcases and Wood-Style Flooring Throughout*, VIRTUAL TOURS AVAILABLE!, VIRTUAL TOURS AVAILABLE!!, Wood-Style Flooring in Living and Dining Areas, $500 Deposit, $50 Monthly Pet Rent, 25 lb Weight Limit, 2 Pet Limit, $500 Deposit, $35 Monthly Pet Rent, 250 lb Weight Limit, 2 Pet Limit, $500 Deposit, 25 lb Weight Limit, 2 Pet Limit, Built in 2019, 254 Units/7 Stories, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months"
Hanover Broadway,"325 27th St, Oakland, CA 94612 â€“ Westlake",1 Bed,1 Bath,"$3,084 - 3,852",841 - 857 Sq Ft,13-Sep,"24-hr Fitness Center with TechnoGym Cardio and Strength Equipment, Ample bedrooms that accommodate king-size beds, Controlled-Access Parking Garage, Custom Designed Permanent Art Exhibit by HYBYCOZO, Local Artists Yelena Filipchuk and Serge Beaulieu, Custom Space-Saving Double-Hung Walk-In Closets, Dual-vanity countertops and walk-in showers*, E-lounge with high-speed Wi-Fi and iMac computers, Energy - Efficient Lighting, Executive Conference Rooms, Featuring Over 34,000 Square Feet of On Property Retail Including the Neighborhood???s First Target?, Frameless Custom Cabinetry and Spacious Kitchen Islands*, Full-size high-efficiency washer and dryer, Fully-equipped residents' clubhouse, Gourmet chef kitchens with stainless steel appliances, LuxerOne package locker system, Minutes to Uptown???s Trendy Shopping, Dining and Entertainment as well as Easy Access to Freeways,, One and two-bedroom open living plans, Other, Panoramic City and Mountain Views*, Pet-Friendly Living with Designated Pet Spa, Premium Quartz Countertops, Private Media Room Featuring Surround-Sound and Theater-Style Seating, Resident Catering Kitchen with Breakfast Bar, Smart TV Lounge and Billiards, Resident Courtyard with Grilling and Dining Areas and Conversational Fireplace, Rooftop Terrace Lounge with Expansive Lawn, Firepit and Outdoor Grilling Areas, Steps Away From the Local Whole Foods Market, Terraces, Computer Desks, Built-In Bookcases and Wood-Style Flooring Throughout*, VIRTUAL TOURS AVAILABLE!, VIRTUAL TOURS AVAILABLE!!, Wood-Style Flooring in Living and Dining Areas, $500 Deposit, $50 Monthly Pet Rent, 25 lb Weight Limit, 2 Pet Limit, $500 Deposit, $35 Monthly Pet Rent, 250 lb Weight Limit, 2 Pet Limit, $500 Deposit, 25 lb Weight Limit, 2 Pet Limit, Built in 2019, 254 Units/7 Stories, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months"
Hanover Broadway,"325 27th St, Oakland, CA 94612 â€“ Westlake",2 BRs,2 Baths,"$3,700 - 4,487","1,095 - 1,153 Sq Ft",16-Sep,"24-hr Fitness Center with TechnoGym Cardio and Strength Equipment, Ample bedrooms that accommodate king-size beds, Controlled-Access Parking Garage, Custom Designed Permanent Art Exhibit by HYBYCOZO, Local Artists Yelena Filipchuk and Serge Beaulieu, Custom Space-Saving Double-Hung Walk-In Closets, Dual-vanity countertops and walk-in showers*, E-lounge with high-speed Wi-Fi and iMac computers, Energy - Efficient Lighting, Executive Conference Rooms, Featuring Over 34,000 Square Feet of On Property Retail Including the Neighborhood???s First Target?, Frameless Custom Cabinetry and Spacious Kitchen Islands*, Full-size high-efficiency washer and dryer, Fully-equipped residents' clubhouse, Gourmet chef kitchens with stainless steel appliances, LuxerOne package locker system, Minutes to Uptown???s Trendy Shopping, Dining and Entertainment as well as Easy Access to Freeways,, One and two-bedroom open living plans, Other, Panoramic City and Mountain Views*, Pet-Friendly Living with Designated Pet Spa, Premium Quartz Countertops, Private Media Room Featuring Surround-Sound and Theater-Style Seating, Resident Catering Kitchen with Breakfast Bar, Smart TV Lounge and Billiards, Resident Courtyard with Grilling and Dining Areas and Conversational Fireplace, Rooftop Terrace Lounge with Expansive Lawn, Firepit and Outdoor Grilling Areas, Steps Away From the Local Whole Foods Market, Terraces, Computer Desks, Built-In Bookcases and Wood-Style Flooring Throughout*, VIRTUAL TOURS AVAILABLE!, VIRTUAL TOURS AVAILABLE!!, Wood-Style Flooring in Living and Dining Areas, $500 Deposit, $50 Monthly Pet Rent, 25 lb Weight Limit, 2 Pet Limit, $500 Deposit, $35 Monthly Pet Rent, 250 lb Weight Limit, 2 Pet Limit, $500 Deposit, 25 lb Weight Limit, 2 Pet Limit, Built in 2019, 254 Units/7 Stories, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months, 14 months, 15 months"
